cluster_id,question,noun_form
8,"진흥원 직무를 수행함에 있어 본인이 보유하고 있는 필요한 핵심 지식(knowledge)이 무엇인지 기술하고, 해당 지식을 보유하게 된 경력 또는 경험을 기술하세요.",진흥원 직무 수행함 있어 본인 보유 필요한 핵심 지식 무엇인지 기술 해당 지식 보유하게 경력 경험 기술하
8,"진흥원 직무를 수행함에 있어 본인이 보유하고 있는 필요한 핵심 기술(Skill)이 무엇인지 기술하고, 해당 기술을 보유하게 된 경력 또는 경험을 기술하세요.",진흥원 직무 수행함 있어 본인 보유 필요한 핵심 기술 무엇인지 기술 해당 기술 보유하게 경력 경험 기술하
8,"본인의 역량과 본원의 핵심가치[첨단,혁신,창의성,국제화,효율화]가 부합되는 항목을 기술(경험 및 사례를 중심으로 기술)",본인 역량 본원 핵심가치첨단혁신창의성국제화효율화 부합되 항목 기술
8,"지원 직무의 핵심 역할은 무엇이고, 본인에게 가장 어려울 것으로 생각되는 부분은 무엇인가요?",지원 직무 핵심 역할 무엇 본인 가장 어려울 생각되 부분 무엇인가요
8,쌍용건설에 지원하게 된 동기와 입사 후 하고 싶은 직무를 기술해 주십시오. 또한 해당 직무에 필요한 역량을 갖추기 위해 어떤 노력을 했는지 구체적으로 작성해 주시기 바랍니다.,쌍용건설 지원하게 동기 입사 직무 기술해 또한 해당 직무 필요한 역량 갖추기 어떤 노력 했는지 구체적 작성해 주시기 바랍니다
8,"전문성, 지식/기술, 경력/경험, 지원자가 지원한 분야에서 보유하고 있는 전문성 및 역량 등과 관련하여 지원한 직무와 연관된 학업사항 또는 업무를 수행하였을 때 본인이 어떠한 역할을 맡았는지 상세하게 기술하여 주십시오.",전문성 지식기술 경력경험 지원자 지원한 분야 보유 전문성 역량 관련 지원한 직무 연관된 학업사항 업무 수행하였 본인 어떠한 역할 맡았는지 상세하게 기술
8,"전문성, 지식/기술, 경력/경험, 지원자가 지원한 분야에서 보유하고 있는 전문성 및 역량 등과 관련하여 전문성, 지식/기술, 경력/경험을 쌓기 위해 어떠한 노력을 하였으며 현재 보유 역량 수준에 대해 기술하여 주십시오.",전문성 지식기술 경력경험 지원자 지원한 분야 보유 전문성 역량 관련 전문성 지식기술 경력경험 쌓기 어떠한 노력 하였으며 현재 보유 역량 수준 대해 기술
8,"지원한 직무에 가장 필요하다고 생각하는 역량과, 그와 관련된 프로젝트 혹은 직무 경험을 기술해 주세요.",지원한 직무 가장 필요하다고 생각 역량 관련된 프로젝트 직무 경험 기술해
8,"지원한 직무를 수행하는 데 있어 본인의 약점과, 이를 보완하기 위해 어떤 노력을 하였는지 기술해 주세요.",지원한 직무 수행 있어 본인 약점 보완하기 어떤 노력 하였는지 기술해
8,"본인이 보유한 직무 관련 Skill의 활용 정도를 기재한 후, 현재 관심있는 기술 분야는 무엇이며 그 이유에 대해 기술해 주세요.",본인 보유한 직무 Skill 활용 정도 기재한 현재 관심 기술 분야 무엇 이유 대해 기술해
8,지원한 직무와 관련한 자신의 기술력과 열정을 보여줄 수 있는 활동사항을 기술해 주세요.,지원한 직무 관련한 자신 기술력 열정 보여줄 활동사항 기술해
8,"희망 직무의 수행을 위한 핵심역량은 무엇이며, 이를 위한 본인의 노력을 기술하시오.(600 자 8단락)",희망 직무 수행 핵심역량 무엇 본인 노력 기술하
8,희망직무를 지원한 이유와 직무를 수행하기 위해 어떠한 노력이나 경험을 하였는지 구체적으로 작성해주시기 바랍니다 ~500자,희망직무 지원한 이유 직무 수행하기 어떠한 노력 경험 하였는지 구체적 작성해주시기 바랍니다 500자
8,"한전 KPS에 지원한 동기(관심을 가지게 된 계기, 시기 등)와 본인이 가지고 있는 직무관련 역량 또는 경험을 상세하게 기술해주시기 바랍니다. (500자)",한전 KPS 지원한 동기 본인 가지고 직무 역량 경험 상세하게 기술해주시기 바랍니다 500자
8,1번의 사항을 바탕으로 한전KPS에서 수행하고 싶은 직무에 대하여 기술해주시기 바랍니다.(500자),1번 사항 바탕 한전KPS 수행 직무 기술해주시기 바랍니다500자
8,귀하가 가진 직무관련 경험과 능력을 바탕으로 한국에너지공단의 발전 및 미래성장동력 확보에 기여할 수 있는 바를 기술해 주십시오. * [500자 이내],귀하 가진 직무 경험 능력 바탕 한국에너지공단 발전 미래성장동력 확보 기여할 기술해
8,"해당 직무 분야를 선택하게 된 이유와, 직무 수행에 필요한 역량을 갖추기 위해 어떠한 노력을 하였는지 구체적인 경험을 근거로 상세하게 기술하여 주시길 바랍니다. (700자)",해당 직무 분야 선택하게 이유 직무 수행 필요한 역량 갖추기 어떠한 노력 하였는지 구체적인 경험 근거 상세하게 기술 주시길 바랍니다 700자
8,"본인이 지원한 분야에 기여할 수 있는 점 지원분야의 직무를 잘 수행할 수 있는 본인의 강점, 역량, 직무경험 등에 대하여 작성하여 주십시오.",본인 지원한 분야 기여할 지원분야 직무 수행할 본인 강점 역량 직무경험 작성
8,"(NCS 경험 및 경력기술서)지원 분야와 관련된 업무경력 및 실적 등 경력사항이나 다른 경험 및 활동에 대해 상세히 기술해 주시기 바랍니다. 경력사항의 경우, 채용 분야의 직무와 관련된 기업이나 조직에서 실제적으로 수행한 업무 경험에 대해서 작성해 주십시오. 경험 및 활동의 경우, 산학, 팀 프로젝트, 연구회, 동아리/동호회, 온라인 커뮤니티, 재능기부 등 다양한 조직에서의 활동을 통해 지원 분야와 관련한 경험을 쌓은 내용을 작성해 주십시오. 2-1. 본인이 지원한 직무와 관련하여 경험한 업무 또는 활동은 어떤 내용인지 기술해 주십시오.",지원 분야 관련된 업무경력 실적 경력사항 다른 경험 활동 대해 상세히 기술해 주시기 바랍니다 경력사항 경우 채용 분야 직무 관련된 기업 조직 실제적 수행한 업무 경험 작성해 경험 활동 경우 산학 프로젝트 연구회 동아리동호회 온라인 커뮤니티 재능기부 다양한 조직에서 활동 지원 분야 관련한 경험 내용 작성해 본인 지원한 직무 관련 경험한 업무 활동 어떤 내용인지 기술해
8,사회 활동이나 강점과 연계한 직무 연관성,사회 활동 강점 연계한 직무 연관성
8,"지원직무를 잘 수행할 수 있는 이유는 무엇인가요? ① 지원 직무 수행 시 필요하다고 생각하는 역량 ② 지원 직무를 잘 수행하기 위한 그동안의 노력과 도전 (본인만의 강점, 준비, 관련경험) ③ 영업사원으로서 예상되는 하루업무 일과 등을 포함하여 구제적으로 작성해 주세요. (1,000자 이내)",지원직무 수행할 이유 무엇인가요 지원 직무 수행 필요하다고 생각 역량 지원 직무 수행하기 그동안 노력 도전 영업사원으로서 예상되 하루업무 포함 구제적 작성해
8,"아래 열거된 역량은 DSME에서 필요한 역량입니다. 본인이 보유한 역량 중 가장 근접한 역량 3가지를 선택하고, 스스로 각 역량별로 점수화(각각 100점 만점 기준)한 다음 그에 따른 근거를 기술하십시오. → 성실성, 협력성, 책임감, 주도성/적극성, 창의성, 협상력, 위기관리능력, 외국어구사능력, 복수과제처리능력, 조선해양산업의 이해, 의사소통능력, 기획력",아래 열거된 역량 DSME 필요한 역량 본인 보유한 역량 가장 근접한 역량 3가지 선택 스스 역량별 점수화 다음 근거 기술하 성실성 협력성 책임감 주도성적극성 창의성 협상력 위기관리능력 외국어구사능력 복수과제처리능력 조선해양산업 이해 의사소통능력 기획력
8,회사를 지원한 이유와 직무를 선택하고 준비해온 것을 소개해 주세요. [700자 이내],회사 지원한 이유 직무 선택 준비해온 소개해
8,"여러분이 선택한 계열사와 해당 직무를 지원한 동기는 무엇인가요? ① 선택한 계열사가 아 니면 안되는 이유, ② 직무에 관심갖게 된 계기, ③ 본인이 직무를 잘 수행할 수 있는 이유 를 반드시 포함하여 구체적으로 작성해 주세요. (1000 자)",여러분 선택한 계열사 해당 직무 지원한 동기 무엇인가요 선택한 계열사 니면 안되 이유 직무 관심갖게 계기 본인 직무 수행할 이유 반드시 포함 구체적 작성해
8,희망직무를 지원한 이유 / 수행하기 위한 노력 및 경험,희망직무 지원한 이유 수행하기 노력 경험
8,"CJ제일제당 및 선택한 직무에 대한 지원동기는 무엇인가요? ① 선택한 직무에 관심을 갖게된 계기, ② 본인이 지원 직무를 잘 수행할 수 있는 이유 ③ CJ제일제당이 아니면 안되는 이유를 반드시 포함하여 구체적으로 작성해주세요.(1,000자 이내)",CJ제일제당 선택한 직무 지원동기 무엇인가요 선택한 직무 관심 갖게된 계기 본인 지원 직무 수행할 이유 CJ제일제당 아니면 안되 이유 반드시 포함 구체적 작성해
8,"당사에 입사를 하기 위해 거친 준비 과정과, 입사 후에 본인의 경험/지식/능력을 어떻게 발휘할 것인지를 희망 직무와 연결하여 기술하시기 바랍니다.",당사 입사 하기 거친 준비 과정 입사 본인 경험지식능력 어떻게 발휘할 것인지 희망 직무 연결 기술하시기 바랍니다
8,지원동기 및 본인이 지원 직무에 적합하다고 생각하는 이유는 무엇입니까?,지원동기 본인 지원 직무 적합하다고 생각 이유 무엇입니까
8,지원하신 직무를 본인이 잘 수행할 수 있다고 생각하는 이유를 구체적으로 말해주세요.,지원하신 직무 본인 수행할 있다고 생각 이유 구체적 말해
8,지원 직무를 잘 수행하기 위하여 어떤 준비를 했는지 구체적으로 기술해 주세요,지원 직무 수행하기 어떤 준비 했는지 구체적 기술해
8,쌍용건설에 지원하게 된 동기 / 입사후 하고싶은 직무 / 해당 직무에 필요한 역량 (600자),쌍용건설 지원하게 동기 입사후 하고싶 직무 해당 직무 필요한 역량 600자
8,"학교생활 : 직무와 관련된 학업내용, 동아리 활동, 이색적인 경험 등 * 300자 이상 2000자 이하로 입력하세요.",학교생활 직무 관련된 학업내용 동아리 활동 이색적인 경험 2000자 이하 입력하
8,"본인이 가장 관심을 가지고 있는 ICT 기술은 무엇이며, 해당 기술과 SK주식회사 C&C의 연관성에 대해서 기술하여 주십시오. *해당 기술이 당사에 어떻게 기여할 수 있는지를 작성 *해당 기술과 관련된 본인의 역할을 지원 직무와 연계하여 작성 (600 자 6 단락 이내)",본인 가장 관심 가지고 ICT 기술 무엇 해당 기술 SK주식회사 CC 연관성 기술 해당 기술 당사 어떻게 기여할 있는지 작성 해당 기술 관련된 본인 역할 지원 직무 연계 작성
8,"지원한 직무 수행을 위해 본인이 무엇을 어떻게 준비하고 노력해 왔는지 구체적으로 기술하십시오. *전공 및 전공 이외 학습 내용, 프로젝트 수행 경험(본인의 역할 명시) 등을 기술 *Knowledge, Skill 등 보유 역량 등을 포함하여 작성 *입사 후 성장 목표 및 목표 달성을 위해 노력하고자 하는 바에 대해 작성 (1000자 10 단락 이내)",지원한 직무 수행 본인 무엇 어떻게 준비 노력해 왔는지 구체적 기술하 전공 전공 이외 학습 내용 프로젝트 수행 경험 기술 Knowledge Skill 보유 역량 포함 작성 입사 성장 목표 목표 달성 노력하고자 대해 작성
8,"* CJ오쇼핑 MD(홈쇼핑 MD)를 지원한 동기는 무엇인가요? ① CJ오쇼핑 MD가 아니면 안되는 이유, ② 관심분야와 해당 관심을 갖게된 계기, ③ 본인이 직무를 잘 수행할 수 있는 이유(본인의 강점, 노력, 경험에 근거) 를 반드시 포함하여 구체적으로 작성해 주세요.(1,000자 ~ 1,500자)",CJ오쇼핑 MD 지원한 동기 무엇인가요 CJ오쇼핑 MD 아니면 안되 이유 관심분야 해당 관심 갖게된 계기 본인 직무 수행할 이유 반드시 포함 구체적 작성해
8,여러분이 선택한 계열사 및 직무에 대한 지원 동기는 무엇인가요? (1000자) 1) 선택한 계열사가 아니면 안 되는 이유 2) 직무에 관심 갖게 된 계기 3) 본인이 직무를 잘 수행할 수 있는 이유 를 반드시 포함하여 구체적으로 작성해 주세요.,여러분 선택한 계열사 직무 지원 동기 무엇인가요 선택한 계열사 아니면 이유 직무 관심 갖게 계기 본인 직무 수행할 이유 반드시 포함 구체적 작성해
8,팀워크를 위해 필요한 태도나 역량은 무엇입니까?(최소 200 최대 500),팀워크 필요한 태도 역량 무엇입니까
8,지원한 직무를 성공적으로 수행하기 위해 필요한 핵심역량은 무엇이라고 생각합니까? 현재 귀하는 어느 정도의 역량을 갖추었는지 관련 경험에 근거하여 기술해 주시기 바랍니다. (700자 이내),지원한 직무 성공적 수행하기 필요한 핵심역량 무엇이라고 생각합니까 현재 어느 정도 역량 갖추었는지 경험 근거 기술해 주시기 바랍니다
8,"지원분야의 직무를 수행함에 있어서 요구되는 역량이 무엇이라고 생각하며, 이 역량을 갖추기 위한 노력 또는 특별한 경험을 구체적으로 기술하시오.",지원분야 직무 수행함 있어서 요구되 역량 무엇이라고 생각 역량 갖추기 노력 특별한 경험 구체적 기술하
8,"경력사항 경험 및 경력기술서 직무 연관성이 높거나, 지원직무에서 본인을 어필할 수 있는 내용만을 기재하시기 바랍니다. (최대 1,000자 입력가능)",경력사항 경험 경력기술서 직무 연관성 높거 지원직무 본인 어필할 내용만 기재하시기 바랍니다
8,"지원한 직무와 삶의 목표가 어떤 연관성이 있는지 적어주세요. (최소 1자, 최대 300자 입력가능)",지원한 직무 목표 어떤 연관성 있는지 적어
8,"지원한 직무를 하기 위한 구체적인 준비과정을 적어주세요. (최소 1자, 최대 300자 입력가능)",지원한 직무 하기 구체적인 준비과정 적어
8,"여러분이 선택한 계열사 및 직무에 대한 지원동기는 무엇인가요? ①CJ프레시웨이가 아니면 안되는 이유, ②지원한 직무를 잘 수행할 수 있는 이유 , ③입사 후 해당 직무에서의 성장 비전을 반드시 포함하여 구체적으로 작성해주세요.(1,000자 이내)",여러분 선택한 계열사 직무 지원동기 무엇인가요 CJ프레시웨이 아니면 안되 이유 지원한 직무 수행할 이유 입사 해당 직무에서 성장 비전 반드시 포함 구체적 작성해
8,지원 직무를 성공적으로 수행할 수 있다고 생각하시는 이유와 향후 당사에서 이루고자 하는 비전을 기재바랍니다. (500 자 10 단락 이내) (500자),지원 직무 성공적 수행할 있다고 생각하시 이유 향후 당사 이루고자 비전 기재바랍니다 500자
8,"PR/광고 직무는 ① PR, ② IMC 기획 총 두 개의 직무로 이루어져 있습니다. 본인의 역량에 가장 적합한 직무를 선택하고, 해당 직무에 있어서 왜 본인이 적임자인지 직무와 관련된 경험과 역량 향상을 위한 본인의 노력에 대해 서술 해 주십시오. - 먼저, 세부 직무를 선택 하십시오 (예 : ① PR)",PR광고 직무 PR IMC 기획 직무 이루어져 본인 역량 가장 적합한 직무 선택 해당 직무 있어서 본인 적임자인지 직무 관련된 경험 역량 향상 본인 노력 대해 서술 먼저 세부 직무 선택
8,"LH 한국토지주택공사의 주요 사업을 기술하고, 그 사업과 관련하여 본인이 어떤 부분에 기여하고 싶은지, 본인의 주요 직무 역량 및 강점을 기반으로 기술해 주십시오.",LH 한국토지주택공사 주요 사업 기술 사업 관련 본인 어떤 부분 기여 싶은지 본인 주요 직무 역량 강점 기반 기술해
8,"지원 분야와 관련된 업무경력 및 실적 등 경력사항이나 다른 경험 및 활동에 대해 상세히 기술해 주시기 바랍니다. 경력사항의 경우, 채용 분야의 직무와 관련된 기업이나 조직에서 실제적으로 수행한 업무경험에 대해서 작성해 주십시오. 경험 및 활동의 경우, 산학, 팀 프로젝트, 연구회, 동아리/동호회, 온라인 커뮤니티, 재능기부 등 다양한 조직에서의 활동을 통해 지원 분야와 관련한 경험을 쌓은 내용을 작성해 주십시오. - 본인이 지원한 직무와 관련하여 경험한 업무 또는 활동은 어떤 내용인지 기술해 주십시오.",지원 분야 관련된 업무경력 실적 경력사항 다른 경험 활동 대해 상세히 기술해 주시기 바랍니다 경력사항 경우 채용 분야 직무 관련된 기업 조직 실제적 수행한 업무경험 작성해 경험 활동 경우 산학 프로젝트 연구회 동아리동호회 온라인 커뮤니티 재능기부 다양한 조직에서 활동 지원 분야 관련한 경험 내용 작성해 본인 지원한 직무 관련 경험한 업무 활동 어떤 내용인지 기술해
8,해당 직무를 선택한 이유와 그 직무를 수행함에 있어 본인의 경쟁력은 무엇인지 기술해 주십시오.(1300byte),해당 직무 선택한 이유 직무 수행함 있어 본인 경쟁력 무엇인지 기술해
8,"지원한 직무수행에 필요한 역량은 무엇이며, 이를 갖추기 위해 본인이 무엇을 어떻게 노력해왔는지(지식, 경험, 기술 등)기술하시오.",지원한 직무수행 필요한 역량 무엇 갖추기 본인 무엇 어떻게 노력해왔는지 기술하
8,"본인 지원한 직무에 있어서 탁월한 성과를 거두기 위한 가장 핵심적인 자질 세 가지는 무엇이며, 본인이 왜 적합한지(Right Person)를 본인의 노력과 경험에 기초하여 기술하여 주세요.",본인 지원한 직무 있어서 탁월한 성과 거두기 가장 핵심적인 자질 가지 무엇 본인 적합한지 본인 노력 경험 기초 기술
8,My Future 본인이 지원한 직무관련 향후 계획에 대하여 본인이 지원한 직무와 관련된 본인의 향후 미래 계획에 대해 구체적으로 기술해주시기 바랍니다.,My Future 본인 지원한 직무 향후 계획 본인 지원한 직무 관련된 본인 향후 미래 계획 대해 구체적 기술해주시기 바랍니다
8,"4차 산업혁명과 Digital transformation이 본인이 지원하는 직무에 어떤 영향을 미칠지, 나아가 해당 직무가 향후 어떻게 변화할 지 의견을 제시해 주시기 바랍니다.",4차 산업혁명 Digital transformation 본인 지원 직무 어떤 영향 미칠지 나아 해당 직무 향후 어떻게 변화할 의견 제시해 주시기 바랍니다
8,"희망 직무 준비 과정과 희망직무에 대한 약, 강점을 서술하세요",희망 직무 준비 과정 희망직무 강점 서술하
8,"해당 직무에 지원하신 동기와 본인의 강점에 대해 경험에 근거하여 서술해 주십시오. 학교 수업, 자격증, 외부 교육, 동아리 등 어떤 경험이든 무방합니다.",해당 직무 지원하신 동기 본인 강점 대해 경험 근거 서술해 학교 수업 자격증 외부 교육 동아리 어떤 경험이든 무방
8,"[사회활동] 글로벌 테마파크를 만들기 위해 필요한 역량은 무엇이고, 이러한 점을 갖추기 위해 그동안의 경험을 기술해 주십시오 800",사회활동 글로벌 테마파크 만들기 필요한 역량 무엇 이러한 갖추기 그동안 경험 기술해 800
8,본인이 지원하는 직무에 있어 그 일을 잘할 수 있는 차별화된 역량 및 그와 관련된 경험을 3가지 이내로 기술해 주십시오. (0/800),본인 지원 직무 있어 잘할 차별화된 역량 관련된 경험 3가지 이내 기술해
8,"본인이 생각하는 교직원으로서의 필요한 핵심역량은 무엇이라고 생각하며, 해당 역량을 갖추기 위해 본인이 어떤 노력을 하였는지 구체적인 경험을 중심으로 기술해 주십시오. (1000자)",본인 생각 교직원으로서 필요한 핵심역량 무엇이라고 생각 해당 역량 갖추기 본인 어떤 노력 하였는지 구체적인 경험 중심 기술해
8,"희망하는 직무에 대해 구체적으로 기술하고, 임용 후 본인은 어떠한 기여를 할 것인지를 구체적으로 기술해 주십시오.(500자)",희망 직무 대해 구체적 기술 임용 본인 어떠한 기여 것인지 구체적 기술해 주십시오500자
8,코오롱글로벌에 지원한 동기와 지원한 직무에 필요한 전문성을 갖추기 위하여 어떤 노력을 했는지 기술하여 주십시오. ( 0 / 1500 bytes),코오롱글로벌 지원한 동기 지원한 직무 필요한 전문성 갖추기 어떤 노력 했는지 기술
8,지원하신 직무를 맡아 앞으로 어떻게 성장하고 싶은지 작성해주시기 바랍니다.(1000자 이내),지원하신 직무 맡아 어떻게 성장 싶은지 작성해주시기 바랍니다
8,지원 직무 관련하여 최근 관심있는 분야 및 해당 분야 역량 강화를 위해 노력한 점을 기술해주세요.*,지원 직무 관련 최근 관심 분야 해당 분야 역량 강화 노력한 기술해
8,직무 경험 : 희망 직무 준비 과정과 희망 직무에 대한 본인의 강점과 약점을 기술해 주세요. 800,직무 경험 희망 직무 준비 과정 희망 직무 본인 강점 약점 기술해 800
8,"본인이 지원한 직무를 수행하기 위해 갖춰야 할 역량은 어떤 것이 있으며, 본인이 그 역량을 얼마나 갖추고 있는지 서술하여 주십시오. (300자 이내)",본인 지원한 직무 수행하기 갖춰야 역량 어떤 있으며 본인 역량 얼마 갖추고 있는지 서술
8,"입사지원서만으로 표현하기 힘든, 직무와 관련된 본인의 역량을 설명해주십시오. (최대 500자 입력가능)",입사지원서만 표현하기 힘든 직무 관련된 본인 역량 설명해주
8,본인이 지원한 직무관련 향후 계획에 관하여,본인 지원한 직무 향후 계획
8,"지원 직무의 하루 업무 일과를 예상해 보고, 본인이 입사 후 신입사원으로서 어떤 기여를 할 수 있는지 작성해 주세요. (500자)",지원 직무 하루 업무 일과 예상해 보고 본인 입사 신입사원으로서 어떤 기여 있는지 작성해 500자
8,"입사지원을 하게 된 동기와, 자신이 지원한 직무에 적합하다고 생각하는 구체적인 이유를 기술하시오. (600자)",입사지원 하게 동기 자신 지원한 직무 적합하다고 생각 구체적인 이유 기술하 600자
8,"지원한 직무 수행을 위해 본인이 무엇을 어떻게 준비하고 노력 해 왔는지 구체적으로 기술하십시오. * 인턴십, 타사 근무 경험 * 관련 Project 수행 당시 본인의 역할 * knowledge, skill 등 보유 역량 (1000 자 10 단락 이내)",지원한 직무 수행 본인 무엇 어떻게 준비 노력 왔는지 구체적 기술하 인턴십 타사 근무 경험 Project 수행 당시 본인 역할 knowledge skill 보유 역량
8,지원 직무 관련 자신이 갖춘 역량에 대하여 구체적으로 기술하여 주십시오. (700),지원 직무 자신 갖춘 역량 구체적 기술 700
8,해당직무를 지원한 이유와 직무를 통해 이루고 싶은 목표는 무엇입니까?,해당직무 지원한 이유 직무 이루고 목표 무엇입니까
8,한화호텔&리조트FC 부문 인사 직무 서류합격 자소서,한화호텔리조트FC 부문 인사 직무 서류합격 자소서
8,지원하는 직무관련 준비 사항 및 직무에 대한 본인의 강약점 [100Bytes 이상 1500Bytes 이내],지원 직무 준비 사항 직무 본인 강약점 100Bytes 이상 1500Bytes 이내
8,"지원 분야와 관련된 업무 경력 및 실적 등 경력사항이나 기타 경험 및 활동에 대하여 상세히 기술해 주시기 바랍니다. 경력사항의 경우, 채용 분야의 직무와 관련하여 기업 또는 조직에서 실제적으로 수행한 업무에 관하여 작성해 주십시오. 경험 및 활동의 경우, 산학, 팀 프로젝트, 연구회, 동아리/동호회, 재능기부 등 지원 분야와 관련하여 쌓은 경험에 관하여 작성해 주십시오. (1200byte 이내) 1-1. 지원한 직무와 관련한 경력이나 경험 및 활동의 내용을 기술해 주십시오. (400byte 이내)",지원 분야 관련된 업무 경력 실적 경력사항 기타 경험 활동 상세히 기술해 주시기 바랍니다 경력사항 경우 채용 분야 직무 관련 기업 조직 실제적 수행한 업무 작성해 경험 활동 경우 산학 프로젝트 연구회 동아리동호회 재능기부 지원 분야 관련 경험 작성해 지원한 직무 관련한 경력 경험 활동 내용 기술해
8,"여러분이 지원한 직무와 관련된 노력과 경험 , 그리고 입사 후 해당 직무에서의 성장 비전을 구체적으로 기술해주세요.",여러분 지원한 직무 관련된 노력 경험 그리고 입사 해당 직무에서 성장 비전 구체적 기술해
8,"해당 직무 수행 시 필요한 역량은 무엇이라고 생각하며, 본인은 해당 역량을 갖추기 위해 그 동안 어떤 노력과 도전, 그리고 경험을 해 왔는지 구체적으로 설명해 주세요.",해당 직무 수행 필요한 역량 무엇이라고 생각 본인 해당 역량 갖추기 동안 어떤 노력 도전 그리고 경험 왔는지 구체적 설명해
8,"본인이 지원한 직무 및 설명을 채용공고를 참조하여 첫 줄에 기입하고, 이에 대한 스스로의 경쟁력(경험, 지식, Skill)과 입사 후 기여할 수 있는 점은 무엇인지 사례를 들어 설명하시오. (800자 이내)",본인 지원한 직무 설명 채용공고 참조 기입 스스로 경쟁력 입사 기여할 무엇인지 사례 들어 설명하
8,"다른 사람과 협업하는 데 있어 중요한 역량이 무엇인지 제시하고, 해당 역량을 키우기 위해 노력했던 본인의 경험을 설명하여 주십시오.(600자 이내)",다른 사람 협업 있어 중요한 역량 무엇인지 제시 해당 역량 키우기 노력했던 본인 경험 설명
8,"My Copetence 본인이 지원한 직무관련 지원동기와 역량에 대하여 해당 직무의 지원동기를 포함하여, 직무관련 본인이 보유한 강점과 보완점을 사례를 통하여 구체적으로 기술해주시기 바랍니다.",My Copetence 본인 지원한 직무 지원동기 역량 해당 직무 지원동기 포함 직무 본인 보유한 강점 보완점 사례 구체적 기술해주시기 바랍니다
8,여러분이 선택한 계열사 및 직무에 대한 지원동기는 무엇인가요?,여러분 선택한 계열사 직무 지원동기 무엇인가요
8,해당직무를 지원한 이유와 직무를 통해 이루고 싶은 목표는 무엇입니까? * [100자 이상 400자 이내],해당직무 지원한 이유 직무 이루고 목표 무엇입니까
8,"인턴십/근무경력, 아르바이트, 동아리/봉사활동, 자격증, 수상경력 등 직무 관련된 본인의 경험을 기술합니다. (작성가이드 참고) [50자이상 1000자 이내]",인턴십근무경력 아르바이트 동아리봉사활동 자격증 수상경력 직무 관련된 본인 경험 기술
8,"지원 직무 관련 자신이 갖춘 역량에 대하여 구체적으로 기술하여 주십시오. 597/700 (글자 수, 공백 포함)",지원 직무 자신 갖춘 역량 구체적 기술 597700
8,지원 직무에 대한 타인과 차별화 될 수 있는 본인만의 강점,지원 직무 타인 차별화 본인만 강점
8,지원 직무 관련 자신이 갖춘 역량에 대하여 구체적으로 기술하여 주십시오. 500~700자,지원 직무 자신 갖춘 역량 구체적 기술 500700자
8,지원한 직무와 관련된 경력 또는 경험 내용 및 본인이 수행한 역할에 대해 구체적으로 기술해 주십시오. 이를 통해 본인이 배우거나 얻은 점에 대해서도 상세히 기술해 주십시오.,지원한 직무 관련된 경력 경험 내용 본인 수행한 역할 대해 구체적 기술해 본인 배우거 대해서 상세히 기술해
8,"본인이 공사 직무를 수행함에 있어 갖추어야 할 지식 및 기술, 태도 등을 습득하기 위해 노력했던 구체적인 경험을 기술하시오. (500)",본인 공사 직무 수행함 있어 갖추어야 지식 기술 습득하기 노력했던 구체적인 경험 기술하 500
8,"지원 직무와 관련된 (1)학습 경험(학교 수업, 자격증, 외부 교육 등), (2)활동 경험(동아리, 블로그 운영, 취미 등)에 대해 각각 서술해 주세요 전공이 지원 직무와 직접적 관련이 없어도 어떻게 연관되어 활용될 수 있는지 서술해 주셔도 무방합니다.",지원 직무 관련된 1학습 경험 2활동 경험 대해 각각 서술해 전공 지원 직무 직접적 관련 없어 어떻게 연관되어 활용될 있는지 서술해 주셔 무방
8,지원 직무 관련 자신이 갖춘 역량에 대하여 구체적으로 기술하여 주십시오.(500~700),지원 직무 자신 갖춘 역량 구체적 기술
8,"해당 직무를 지원하게 된 동기와 직무 관련된 준비사항에 대하여 기술해 주세요. (1500자) 1) 선택한 직무에 대해 관심 갖게 된 계기 2) 직무 역량을 개발하기 위해 기울인 노력, 준비, 경험 등 3) 선택 직무를 통해 본인이 성과를 창출할 수 있다고 생각하는 이유",해당 직무 지원하게 동기 직무 관련된 준비사항 기술해 선택한 직무 대해 관심 갖게 계기 직무 역량 개발하기 기울인 노력 준비 경험 선택 직무 본인 성과 창출할 있다고 생각 이유
8,"CJ제일제당 및 선택한 직무에 대한 지원동기는 무엇인가요? 1) 선택한 직무에 관심을 갖게 된 계기, 2) 영업사원으로서의 하루 업무 일과 예상해보고, 본인이 해당 직무를 잘 수행할 수 있는 이유(본인의 강점, 준비, 관련경험 근거)를 반드시 포함하여 구체적으로 작성해주세요. (1000자)",CJ제일제당 선택한 직무 지원동기 무엇인가요 선택한 직무 관심 갖게 계기 영업사원으로서 하루 업무 예상해보고 본인 해당 직무 수행할 이유 반드시 포함 구체적 작성해
8,"여러분이 CJ ENM과 해당 직무에 지원한 동기는 무엇이며, ENM이 여러분을 선발해야 하는 이유를 설명해주세요. ①CJ ENM과 해당 직무에 관심을 갖게 된 계기와 ②입사 후 성장비전을 반드시 포함하여 작성해주세요. (700자 이내)",여러분 CJ ENM 해당 직무 지원한 동기 무엇 ENM 여러분 선발 이유 설명해 CJ ENM 해당 직무 관심 갖게 계기 입사 성장비전 반드시 포함 작성해
